"Default","FACTU_PERIOD","FACTU_BALANCE_MEAN","FACTU_CASH_MEAN","FACTU_LIMIT_MEAN","FACTU_CYCLE_MEAN","CurrentTotalBalance","CashBalance","CreditLimit","DelqCycle","PAIES_NB","PAIES_AMT_MEAN","PAIES_AMT_MED"
1,14,1250.79214285714,35.855,5071.42857142857,0.214285714285714,2527.62,0,5600,0,12,1050.26666666667,423.64
0,14,681.345,0,2700,0,512.4,0,2700,0,12,675.138333333333,665.38
0,14,45.735,0,600,0,0,0,600,0,18,104.303333333333,80.135
0,14,454.339285714286,61.2328571428571,800,0,411.28,0,800,0,25,99.1996,101
0,14,348.763571428571,1.2,2700,0,881.92,0,2700,0,30,512.976333333333,485.465
0,14,175.666428571429,0,850,0,170.66,0,850,0,22,296.966818181818,272.785
1,14,4756.515,13.275,4400,0.357142857142857,5144,0,4400,2,10,421.888,262.66
0,14,912.784285714286,0,2600,0,268.83,0,2600,0,30,232.582333333333,156
0,14,1201.66142857143,0,11300,0.0714285714285714,2315.04,0,13300,0,11,1330.25909090909,1533.67
0,14,4836.42,0,8800,0.142857142857143,5411.7,0,8800,0,7,685.882857142857,750
1,14,531.773571428571,32.1164285714286,800,0.0714285714285714,678.38,0,800,0,14,189.51,113.375
1,14,2189.32357142857,742.969285714286,2528.57142857143,0,6647.91,4205,6300,0,68,166.942647058824,94
1,14,728.916428571429,246.690714285714,700,0.571428571428571,747.78,399.84,700,2,18,63.3561111111111,38.95
0,14,553.983571428571,0,9200,0,724,0,9200,0,13,543.772307692308,491.87
0,14,641.820714285714,1.70857142857143,1650,0,466.96,0,1800,0,90,246.357444444444,201.115
0,14,709.766428571429,0,3500,0,2390.63,0,6300,0,17,949.269411764706,467.62
0,14,182.152142857143,0,4828.57142857143,0,0,0,5900,0,15,735.152666666667,696.15
0,14,63.3585714285714,0,900,0,219.35,0,900,0,68,109.494705882353,71.265
0,14,86.3728571428571,1.31142857142857,600,0,238.96,0,600,0,17,124.437647058824,101
0,14,445.564285714286,0,5614.28571428571,0.0714285714285714,0,0,9400,0,18,738.131666666667,561.13
1,14,957.847857142857,77.7742857142857,1100,0.142857142857143,1047.28,0,1100,0,27,468.631851851852,500
1,14,673.589285714286,52.215,850,0.0714285714285714,804.54,145,1000,0,34,242.79,219.35
0,14,368.469285714286,0,850,0,16.96,0,850,0,27,117.827777777778,105
0,14,1531.92142857143,0,1746.42857142857,0.285714285714286,1684.2,0,1800,0,16,163.36125,159.5
1,14,1884.70142857143,35.4735714285714,2800,0.285714285714286,2383.42,141.4,2800,0,1,NA,NA
0,14,598.067857142857,0,2100,0.571428571428571,922.08,0,2100,0,6,736.518333333333,719.26
0,14,153.329285714286,0,600,0,301.6,0,600,0,12,170.231666666667,149.87
0,14,330.392857142857,8.90214285714286,500,0.0714285714285714,130,0,500,0,13,264.917692307692,327.42
0,14,745.502142857143,61.4121428571429,600,0.285714285714286,820.91,2.08,600,0,52,83.3673076923077,26.125
0,14,174.476428571429,0,1100,0,204.02,0,1100,0,12,172.530833333333,173.13
1,14,247.975714285714,0,4300,0,885.1,0,4300,0,15,198.879333333333,105
0,14,400.865,0,2200,0,340.37,0,2200,0,12,220.299166666667,202
0,14,184.625714285714,0,8600,0.0714285714285714,141.4,0,8600,0,12,172.229166666667,162.74
0,14,1466.60428571429,5.81357142857143,1700,0.214285714285714,1585.7,0,1700,0,27,136.245185185185,120
0,14,202.269285714286,0,4857.14285714286,0,315.12,0,5200,0,49,420.714285714286,299.6
1,14,2579.00928571429,377.897142857143,4250,0.214285714285714,5130.6,1694.35,4900,2,10,108.694,110.08
0,14,431.527857142857,0,5300,0.142857142857143,130.54,0,5300,0,9,812.356666666667,219.44
0,14,237.190714285714,13.2742857142857,600,0.142857142857143,0,0,600,0,21,271.662380952381,255
1,14,1330.45642857143,0,1250,0.285714285714286,2363.63,0,2000,1,20,244.488,94.915
0,14,581.225714285714,13.1957142857143,1100,0,890.24,0,1100,0,36,279.085,212
0,14,1398.91071428571,0,4971.42857142857,0,1874.56,0,6400,0,13,1485.64076923077,1070
0,14,169.173571428571,0,1200,0,787.95,0,1200,0,45,191.096666666667,127.33
1,14,804.602857142857,19.1507142857143,900,0.0714285714285714,768,0,900,0,61,95.0929508196721,53.5
0,14,411.134285714286,18.1457142857143,1171.42857142857,0.0714285714285714,720.3,0,1600,0,16,233.328125,241.23
0,14,89.9092857142857,0,800,0.285714285714286,67.2,0,800,0,9,145.257777777778,117.6
0,14,260.180714285714,0,1385.71428571429,0,27.54,0,1600,0,28,398.480714285714,326.995
1,14,1909.12428571429,356.933571428571,3507.14285714286,0.285714285714286,2920,8.08,3900,0,11,155.793636363636,159
0,14,266.980714285714,0,7300,0,29.87,0,7300,0,13,557.137692307692,139
0,14,880.687857142857,0,3100,0.0714285714285714,614.91,0,3100,0,11,904.835454545455,890.4
1,14,4055.76642857143,1439.36785714286,10000,0.285714285714286,10185,4697.68,10000,2,29,724.322413793103,214
0,14,310.275,0,5385.71428571429,0.0714285714285714,0,0,7100,0,32,338.205625,296.995
1,14,443.800714285714,0,1700,0.428571428571429,841,0,1700,0,2,404.8,404.8
1,14,800.119285714286,102.742857142857,971.428571428571,0.0714285714285714,1070.6,150.8,1100,0,18,153.763888888889,53.25
0,14,378.472857142857,0,10657.1428571429,0,348.6,0,12800,0,26,436.15,341.39
0,14,516.29,0,3000,0.142857142857143,0,0,3000,0,21,624.766666666667,444.15
1,14,1396.33071428571,281.478571428571,1357.14285714286,0.357142857142857,2790.32,467.62,2500,1,12,160.499166666667,90.6
0,14,1204.92357142857,83.3521428571429,1335.71428571429,0.142857142857143,1512,81.6,1800,0,39,190.243846153846,200
0,14,558.949285714286,8.46428571428571,1600,0,407.04,11.44,1600,0,23,456.387826086957,329
0,14,31.2078571428571,0,600,0,0,0,600,0,22,83.4681818181818,41.205
0,14,768.406428571429,10.7142857142857,2528.57142857143,0,574.69,0,3100,0,12,862.633333333333,511.655
0,14,2572.84785714286,0,3200,0.0714285714285714,3058.1,0,3200,0,12,202.294166666667,143.31
0,14,70.6121428571429,15.0557142857143,1200,0,0,0,1200,0,52,346.883461538462,274.325
0,14,221.186428571429,46.9885714285714,2100,0,0,0,2100,0,33,266.93696969697,230
1,14,889.402857142857,3.515,1300,0.0714285714285714,66.95,0,1300,0,20,316.3515,106
0,14,868.724285714286,0,7000,0,589.68,0,7000,0,12,886.245,959.665
0,14,434.315,0,1242.85714285714,0,1016.54,0,2200,0,24,538.33125,406.35
0,14,506.547857142857,0,2300,0.0714285714285714,469.58,0,2300,0,29,456.930689655172,397.58
1,14,4280.635,645.062857142857,4285.71428571429,0.5,5620.12,0,4500,1,29,299.467931034483,187.2
0,14,1243.105,9.65714285714286,1600,0.0714285714285714,1057.68,0,1600,0,29,119.955862068966,95.95
0,14,898.502142857143,177.450714285714,1057.14285714286,0,980.7,0,1100,0,29,144.955172413793,103
0,14,717.493571428571,28.2021428571429,1500,0.0714285714285714,1307.28,0,1500,1,26,418.048846153846,444
0,14,517.925,0,2614.28571428571,0.214285714285714,922,0,3900,0,10,1151.659,965.675
0,14,2437.16857142857,96.74,3000,0,2989.62,0,3100,0,36,115.0325,105.5
0,14,298.32,10.5,700,0,485.48,0,700,0,14,284.18,273.245
0,14,948.433571428571,0,1100,0.142857142857143,1195.95,0,1100,0,19,189.160526315789,120.91
1,14,1051.72142857143,691.925,1200,0.5,1380.12,495.6,1200,2,23,171.214782608696,105
0,14,97.5742857142857,0,600,0.0714285714285714,0,0,600,0,15,226.629333333333,136.96
1,14,558.752142857143,79.5214285714286,878.571428571429,0.0714285714285714,1025.06,7.21,1200,0,49,209.419183673469,183.04
0,14,949.278571428571,0,1400,0,726,0,1400,0,28,135.921071428571,78.57
0,14,396.68,0.0721428571428571,5300,0,1144.5,0,5300,0,20,266.8905,201.5
0,14,502.592857142857,5.15,1207.14285714286,0,14.7,0,2100,0,24,544.871666666667,630.075
0,14,467.567857142857,39.5307142857143,1100,0,917.28,0,1100,0,69,215.012463768116,166.4
1,14,1049.78928571429,0,1000,0.142857142857143,1244.25,0,1000,1,103,44.5757281553398,20.4
0,14,663.889285714286,0,1778.57142857143,0.0714285714285714,1537,0,2800,0,20,186.384,158.25
0,14,665.631428571429,0.735714285714286,1871.42857142857,0.142857142857143,883.75,0,2000,0,12,605.710833333333,584.06
0,14,1459.89285714286,458.79,1600,0.214285714285714,1932.38,1329.3,1600,0,18,581.782222222222,512.275
0,14,610.722142857143,19.5714285714286,1067.85714285714,0.142857142857143,268.18,0,1300,0,18,291.081666666667,234.5
0,14,1526.00642857143,686.821428571429,2800,0,17.85,0,2800,0,39,452.088974358974,404
1,14,2094.73857142857,5.91428571428571,2550,0.357142857142857,2401.96,0,2800,0,25,398.4576,309
0,14,1065.43928571429,17.6171428571429,1457.14285714286,0.0714285714285714,1432.06,0,1600,0,12,300.916666666667,301.5
1,14,2045.43,40.6171428571429,2350,0.285714285714286,2738.4,11.22,2800,0,18,187.829444444444,174.62
0,14,292.621428571429,181.087142857143,5100,0,57,0,5100,0,34,347.789411764706,244.25
0,14,127.217857142857,0,1392.85714285714,0,185.11,0,1500,0,19,424.167368421053,405.6
1,14,2108.93,4.85571428571429,2100,0.0714285714285714,2028,0,2100,0,34,241.427352941176,102
0,14,661.566428571429,62.7907142857143,3300,0.0714285714285714,265.63,143.17,3300,0,11,522.121818181818,388
0,14,280.701428571429,0,2100,0,117.16,0,2100,0,35,493.019142857143,459.38
0,14,373.627142857143,0,2100,0,324.45,0,2100,0,12,1180.38,1101.57
0,14,699.777857142857,0,2000,0,217.21,0,2000,0,40,523.18825,466.68
1,14,1866.75428571429,5.45357142857143,2771.42857142857,0.0714285714285714,3048.78,15.75,3200,0,18,44.3516666666667,35.7
0,14,487.03,0,1528.57142857143,0,482.46,0,2100,0,12,463.188333333333,429.475
0,14,1814.53071428571,0,2600,0,2218.97,0,2800,0,39,272.435128205128,265
0,14,290.918571428571,0,600,0,11.55,0,600,0,27,159.047777777778,107
1,14,264.892142857143,0,814.285714285714,0.214285714285714,328.57,0,1100,0,14,430.627142857143,419.02
0,14,2315.41428571429,4.60571428571429,7914.28571428571,0,1633.8,0,10200,0,12,2309.41666666667,2050
0,14,76.875,0,2300,0,223.38,0,2300,0,47,232.770638297872,215.18
0,14,71.2192857142857,0.144285714285714,1200,0.0714285714285714,2,0,1200,0,11,351.348181818182,241
1,14,1072.01428571429,0,1664.28571428571,0.142857142857143,823.9,0,1700,0,23,133.26347826087,106
0,14,492.987857142857,0,800,0.214285714285714,408,0,800,0,30,100.748,63
0,14,562.695714285714,8.1,900,0,284.55,0,900,0,22,667.445,687.925
0,14,292.771428571429,2.7,2742.85714285714,0,474.01,0,3000,0,13,335.438461538462,318
0,14,590.707142857143,0,2100,0,651.78,0,2100,0,64,318.53671875,252.975
0,14,176.850714285714,0,2728.57142857143,0,0,0,4300,0,36,330.735833333333,303.49
0,14,561.495714285714,0,2500,0.142857142857143,525.37,0,2500,0,1,NA,NA
1,14,3886.38714285714,0,4785.71428571429,0.5,5319.08,0,5000,1,10,242.84,250.95
0,14,1504.07357142857,105.939285714286,2300,0,1933.92,28.35,2300,0,30,392.988333333333,261.5
1,14,1054.00214285714,94.2542857142857,2200,0,1087,303,2200,0,27,416.578148148148,244.86
0,14,197.344285714286,0,1100,0,63.24,0,1100,0,11,215.513636363636,224.22
0,14,710.480714285714,0,642.857142857143,0.357142857142857,1256.44,0,1000,1,10,245.758,205
0,14,551.412142857143,0,1800,0.214285714285714,306,0,1800,0,10,642.69,446.24
0,14,209.272857142857,0,400,0.214285714285714,198,0,400,0,17,175.647058823529,194.82
0,14,708.606428571429,189.09,2700,0,391.62,0,2700,0,73,442.850410958904,299.97
0,14,2107.62714285714,0,2900,0,2528.58,0,2900,0,17,365.768823529412,321
0,14,3154.08214285714,704.513571428571,5678.57142857143,0,5299.35,1327,6700,0,13,1295.05769230769,909
0,14,501.675,0,800,0,491.92,0,800,0,66,31.250303030303,22.89
1,14,3254.35642857143,0,3500,0,3212.86,0,3500,0,22,130.626363636364,111.8
0,14,650.502857142857,80.0528571428571,1800,0.5,721,0,1800,0,9,169.354444444444,84
0,14,1559.00071428571,0,4642.85714285714,0,1206,0,9800,0,11,1593.23272727273,1477.02
0,14,973.309285714286,5.75714285714286,1000,0.285714285714286,1083.91,31,1000,1,23,190.391304347826,203.84
0,14,573.637857142857,61.3457142857143,2000,0.214285714285714,1382,246.84,2000,1,12,509.2975,368.125
1,14,634.962857142857,0,900,0.0714285714285714,520.15,0,900,0,20,309.3865,205
0,14,1398.44428571429,4.56571428571429,1535.71428571429,0,1956,23.92,2200,0,46,113.900652173913,95.475
0,14,263.096428571429,0,300,0.0714285714285714,270,0,300,1,23,82.4,50
0,14,422.794285714286,0,800,0,408.1,0,800,0,25,147.3808,123.22
0,14,1046.84357142857,39.3285714285714,1300,0.142857142857143,1191.98,0,1300,0,25,67.89,40
0,14,842.120714285714,202.454285714286,1200,0.5,1594.24,516.6,1200,1,6,571.666666666667,404
0,14,7462.29428571429,3.07142857142857,7300,0.142857142857143,6358.56,0,7300,0,12,959.083333333333,824
0,14,1351.44142857143,0,2728.57142857143,0,1607,0,3300,0,39,325.381282051282,289.38
0,14,130.086428571429,0,1100,0,21.4,0,1100,0,11,165.479090909091,144.2
0,14,233.893571428571,0,2200,0,0,0,2200,0,35,481.768571428571,427.18
0,14,321.264285714286,0,5057.14285714286,0,0,0,5700,0,17,518.559411764706,605.28
0,14,369.363571428571,65.0714285714286,3100,0,257.92,0,4600,0,12,336.921666666667,291.205
1,14,879.345714285714,58.6642857142857,800,0.428571428571429,918.09,51,800,1,62,41.2637096774194,20.9
1,14,1112.50357142857,0,1000,0.285714285714286,1068,0,1000,1,21,121.195714285714,106
0,14,205.712857142857,0,800,0,320.32,0,800,0,14,199.195,225.615
0,14,196.490714285714,14.3421428571429,778.571428571429,0,70.35,0,1100,0,38,319.25,287.865
0,14,321.695,0,2000,0,475.08,0,2000,0,42,355.22880952381,328.595
1,14,4287.25,25.1442857142857,5385.71428571429,0,4761.52,0,6300,0,13,300.334615384615,254.4
0,14,497.292142857143,0,1300,0,720,0,1300,0,49,169.79612244898,123.05
0,14,44.9135714285714,4.29571428571429,600,0,164.78,39.14,600,0,55,116.121454545455,100
0,14,3147.82928571429,14.7142857142857,3100,0.142857142857143,2911,0,3100,0,33,187.324242424242,157.04
1,14,1337.47857142857,35.7221428571429,1300,0.571428571428571,1370.72,0,1300,1,18,69.3083333333333,57.95
0,14,1323.41857142857,4.56142857142857,2200,0.357142857142857,2171.94,0,2200,0,8,394.00375,234.815
0,14,341.303571428571,39.9257142857143,2200,0,328.44,0,2200,0,14,403.797142857143,409.34
1,14,469.145,134.457142857143,700,0.285714285714286,525.3,0,700,0,14,154.633571428571,104
0,14,2228.49214285714,0,2400,0.428571428571429,2006.87,0,2400,0,13,167.861538461538,153
0,14,363.447857142857,0,2300,0,892.84,0,2300,0,22,434.749545454545,374.27
0,14,159.842857142857,0,1050,0,310.3,0,1300,0,11,187.964545454545,148
0,14,389.968571428571,0,7942.85714285714,0,0,0,12300,0,91,132.276153846154,44.72
0,14,1365.12857142857,1.84928571428571,1400,0.357142857142857,1374.02,0,1400,0,8,129.22875,133.515
0,14,136.246428571429,2.14285714285714,900,0,371,30,900,0,9,354.284444444444,333.84
1,14,1061.93571428571,0,1578.57142857143,0,1332.19,0,1600,0,14,166.32,161.65
0,14,1998.41785714286,128.289285714286,4100,0,1986.67,282.8,4100,0,27,310.152592592593,208
0,14,89.1357142857143,0,600,0,165.9,0,600,0,55,192.530727272727,202.23
0,14,51.6378571428571,0.793571428571428,2085.71428571429,0,69.3,0,2300,0,18,281.186111111111,101.87
1,14,8318.74428571429,0,10000,0,10169.64,0,10000,0,12,205.270833333333,181.8
0,14,2014.48428571429,0,2457.14285714286,0,2108.08,0,2600,0,30,431.916666666667,424
1,14,550.542142857143,26.4292857142857,600,0.214285714285714,531.3,17,600,0,49,23.6589795918367,15.3
0,14,123.696428571429,0,5100,0,304.72,0,5100,0,79,158.584810126582,138.6
1,14,2475.29714285714,1129.36857142857,2785.71428571429,0.142857142857143,3721.85,2854.98,3500,1,24,664.210416666667,611.4
1,14,861.785,2.92857142857143,800,0.214285714285714,987.77,20.4,800,1,42,163.257380952381,100
0,14,958.602142857143,0,2342.85714285714,0,1408.16,0,3200,0,24,697.275416666667,340.07
0,14,48.355,0,2700,0,75.97,0,2700,0,23,128.972608695652,78
0,14,189.700714285714,0,1400,0.0714285714285714,0,0,1400,0,11,290.780909090909,196
0,14,170.373571428571,0,700,0,456.96,0,700,0,20,145.4505,69.525
0,14,1053.94214285714,0,1485.71428571429,0,1619.98,0,1700,0,32,245.453125,163.6
1,14,264.613571428571,84.145,300,0.571428571428571,313.12,148.72,300,2,13,146.318461538462,60.9
0,14,1873.58214285714,45.2928571428571,3771.42857142857,0,3965.42,60.18,4400,0,37,545.623513513514,329
0,14,114.164285714286,0.145714285714286,1400,0,38.48,0,1400,0,25,315.4588,257
0,14,240.927857142857,0,4321.42857142857,0,198.97,0,4400,0,39,236.637435897436,206.85
1,14,1196.995,38.0007142857143,1400,0,1240.28,2.1,1400,0,47,165.277446808511,112.2
1,14,1014.575,0,1521.42857142857,0,266.22,0,1100,0,26,116.046538461538,118.27
1,14,961.854285714286,44.7714285714286,1100,0,1152.57,115.44,1100,0,58,114.934655172414,50.75
1,14,7605.87785714286,56.2,8450,0.714285714285714,9385.24,0,9800,2,34,225.808823529412,203
0,14,93.2407142857143,0,3014.28571428571,0,0,0,3700,0,8,165.88375,153.96
1,14,1047.66785714286,0.225,1500,0,1824.35,3.15,1500,0,111,198.258558558559,184.44
1,14,1793.58071428571,0,2100,0,2078.96,0,2100,0,12,98.0333333333333,103
0,14,251.995,0,1585.71428571429,0,53,0,1800,0,15,873.692666666667,870.35
1,14,4125.53785714286,1918.825,8985.71428571429,0.0714285714285714,18853.12,10272.71,14800,1,16,1370.4275,345.24
1,14,761.775,126.980714285714,800,0.428571428571429,928,0,800,1,11,170.998181818182,150
1,14,4606.66642857143,14.8571428571429,4500,1.14285714285714,4710.64,0,4500,1,15,156.586666666667,151.5
0,14,202.107857142857,0,1000,0.357142857142857,684.76,0,1000,1,8,311.825,187.035
0,14,605.561428571429,0,1300,0.142857142857143,678,0,1300,0,42,156.57,95.58
0,14,565.446428571429,7.42285714285714,700,0,583.44,12.12,700,0,17,89.6735294117647,100
0,14,997.080714285714,0,4100,0,3060.22,0,4100,0,25,490.006,329.7
0,14,1502.32142857143,0,2242.85714285714,0,2549.4,0,2600,0,47,327.137021276596,213.18
0,14,162.194285714286,0,2957.14285714286,0.0714285714285714,50,0,3100,0,12,209.2925,178.46
0,14,230.271428571429,0,3500,0.142857142857143,538.65,0,4200,1,31,141.19064516129,109.14
0,14,1585.46571428571,0,2271.42857142857,0,2178.72,0,3700,0,25,199.42,206
0,14,233.55,0,1800,0.285714285714286,492.45,0,1800,0,15,441.813333333333,463.5
0,14,493.326428571429,0,1300,0.0714285714285714,740.48,0,1300,0,11,505.520909090909,464.53
0,14,223.139285714286,23.1028571428571,3371.42857142857,0,181.9,0,3800,0,14,363.991428571429,281.99
1,14,3776.82785714286,0,3700,0.285714285714286,3729.93,0,3700,1,13,165.833846153846,188.24
0,14,132.631428571429,0,1800,0,0,0,1800,0,15,759.33,525
1,14,469.772857142857,0,700,0.214285714285714,266.06,0,700,1,11,283.050909090909,107
0,14,835.069285714286,64.9285714285714,921.428571428571,0,541.42,0,1100,0,113,78.857610619469,53.5
1,14,1464.75428571429,12,1600,0.0714285714285714,1767,168,1600,0,15,336,210
1,14,1543.115,113.362857142857,1600,0.142857142857143,2141.37,370.65,1600,1,45,257.362444444444,145
0,14,536.701428571429,0,1350,0,1148.11,0,1900,0,12,559.325833333333,576.165
0,14,742.612142857143,0,5628.57142857143,0,268.66,0,8200,0,21,647.989523809524,520
0,14,5708.11071428571,0.0735714285714286,5600,0.571428571428571,5901.02,0,5600,0,30,150.06,134.605
1,14,2094.23428571429,0,1942.85714285714,0.714285714285714,3279.3,0,2800,2,14,134.768571428571,103
1,14,765.43,24.2114285714286,900,0.285714285714286,1253.7,0,900,0,50,90.5638,52
1,14,753.434285714286,0,1800,0.0714285714285714,1848.24,0,1800,1,36,295.235277777778,174.325
1,14,323.913571428571,0,500,0.428571428571429,255.15,0,500,0,10,217.783,234.915
1,14,2183.49714285714,189.433571428571,2678.57142857143,0.285714285714286,3047,93.45,3000,2,23,270.116086956522,157
0,14,843.553571428571,72.0157142857143,2071.42857142857,0.0714285714285714,1711.5,62,3100,0,29,463.301379310345,321
0,14,1656.62785714286,85.1514285714286,3200,0.0714285714285714,2074.8,0,3200,0,18,1105.58166666667,520
0,14,613.253571428571,0,1300,0,736.32,0,1300,0,17,572.09,536.36
1,14,1597.96071428571,6.71428571428571,1871.42857142857,0.142857142857143,2094.74,0,2300,0,39,87.7279487179487,64.2
0,14,130.041428571429,65.3628571428571,892.857142857143,0,0,0,1000,0,26,255.759615384615,246.375
1,14,1805.99142857143,392.336428571429,1800,0.857142857142857,2390.63,0,1800,2,14,376.865714285714,244.95
0,14,338.207142857143,0,600,0,553.35,0,600,0,14,285.522857142857,294.94
1,14,1705.79428571429,82.2042857142857,2114.28571428571,0,2392.69,41.6,2400,0,31,261.628709677419,157.5
0,14,1344.38642857143,0,2942.85714285714,0,1563.48,0,3300,0,13,1612.91461538462,1672
0,14,2190.61928571429,22.3321428571429,2107.14285714286,0.0714285714285714,2585.6,0,2500,1,14,90.4821428571429,69.3
1,14,1406.06642857143,28.7028571428571,1257.14285714286,0.571428571428571,1567.28,0,1300,1,14,114.617857142857,52.5
1,14,1925.31428571429,0,2200,0,2071.51,0,2200,0,38,106.133684210526,83.815
0,14,125.587142857143,0,914.285714285714,0.0714285714285714,395.9,0,2200,0,13,290.204615384615,243.8
0,14,1253.45928571429,6.45714285714286,1600,0,1314.28,0,1600,0,55,183.377272727273,156.45
1,14,1392.84857142857,123.134285714286,1500,1.35714285714286,1820.7,404,1500,1,10,239.194,111.45
0,14,1641.54642857143,399.933571428571,5100,0.0714285714285714,2342.19,1598.34,5100,0,24,1581.22041666667,1236
1,14,907.751428571429,303.677857142857,1278.57142857143,0.285714285714286,1224.3,87.15,1300,0,21,445.489047619048,357
1,14,4730.63285714286,614.142142857143,4000,0.357142857142857,5497.11,277.68,4000,2,57,136.102631578947,20
0,14,147.926428571429,0,900,0,659.53,0,900,0,23,111.855217391304,101
0,14,1188.27428571429,16.8314285714286,1728.57142857143,0,2309.84,172.64,2700,0,124,217.033387096774,103
0,14,494.629285714286,0,2300,0,659,0,2300,0,12,497.250833333333,448
0,14,317.037857142857,0,1200,0,295.74,0,1200,0,18,762.927222222222,758
0,14,1259.21857142857,23.8728571428571,1307.14285714286,0.142857142857143,1538.23,1,1500,1,15,99.5866666666667,103
0,14,723.342142857143,3.24642857142857,1200,0,326.35,0,1200,0,23,444.508260869565,446.76
0,14,772.176428571429,0,1585.71428571429,0,1305.01,0,1800,0,24,812.764583333333,787.5
0,14,571.060714285714,7.91928571428571,1100,0.357142857142857,0,0,1100,0,33,131.680303030303,105
1,14,3508.035,1664.42357142857,4957.14285714286,0,5254.2,1319.43,5600,0,41,380.85243902439,306
0,14,805.956428571429,0,4200,0,1362,0,4200,0,11,475.877272727273,292.74
0,14,537.792142857143,0,1100,0,487,0,1100,0,29,154.470689655172,106
0,14,229.465714285714,0,2228.57142857143,0.0714285714285714,0,0,2400,0,15,828.023333333333,700
0,14,269.606428571429,42.9071428571429,2700,0,782.28,475.65,2700,0,20,397.5635,462.48
0,14,441.833571428571,54.3664285714286,2385.71428571429,0.214285714285714,431.21,55.08,3100,0,15,477.647333333333,452.48
1,14,811.975714285714,0,1800,0.285714285714286,753,0,1800,0,11,507.726363636364,727.6
1,14,4580.865,0,4800,0.214285714285714,4772.25,0,4800,0,35,206.459428571429,128.1
0,14,825.522142857143,44.34,1100,1,867.77,103.95,1100,0,22,147.721363636364,93
0,14,363.560714285714,0,4628.57142857143,0,0,0,5700,0,18,419.882777777778,246.225
1,14,1591.53357142857,0,3200,0.214285714285714,3262.98,0,3200,0,15,619.955333333333,377
0,14,1099.93214285714,0,5300,0,780.15,0,8300,0,12,1212.54083333333,1224.86
1,14,2218.74428571429,0,2100,0.285714285714286,1751.34,0,2100,0,12,419.125833333333,390.225
0,14,868.705,0,2714.28571428571,0.142857142857143,1281.69,0,4000,1,16,1027.111875,620.625
1,14,618.862142857143,34.5564285714286,1100,0.214285714285714,572.45,483.79,1100,0,13,215.980769230769,206
0,14,407.182142857143,0,2200,0.142857142857143,309,0,2200,0,14,405.172142857143,318.65
0,14,1182.71142857143,0,3750,0,917.96,0,4300,0,12,1283.38083333333,1009.32
0,14,1559.51142857143,0,2228.57142857143,0,2027.55,0,2400,0,20,375.225,256
0,14,4194.50428571429,71.1057142857143,4300,0,4941.72,0,4800,0,59,199.055762711864,147.9
0,14,182.96,0,1221.42857142857,0,351.75,0,1400,0,12,207.105833333333,207.03
1,14,3148.245,70.8171428571429,3300,0.857142857142857,3494.4,0,3300,1,9,261.214444444444,204
0,14,206.376428571429,0,5571.42857142857,0,253.98,0,7000,0,41,240.604390243902,210
0,14,1856.93642857143,141.402142857143,3400,0.214285714285714,3641.4,258.53,3400,0,13,406.157692307692,312
0,14,496.515,37.3535714285714,1100,0,458,0,1100,0,82,290.817682926829,267.725
0,14,260.783571428571,4.91571428571429,1396.42857142857,0,1350.34,0,2000,0,18,98.3083333333333,42.63
0,14,467.080714285714,0,3300,0,1072.14,0,4500,0,15,435.508,326.55
0,14,155.411428571429,0,3200,0,0,0,3200,0,23,539.924347826087,444.72
0,14,229.062857142857,0,835.714285714286,0,0,0,1300,0,16,162.6475,157.81
0,14,1068.83214285714,40.46,1435.71428571429,0,1438.5,0,1500,0,18,141.417222222222,62.1
0,14,215.715,0,1100,0.285714285714286,88.88,0,1100,0,8,346.97625,362.21
0,14,937.84,7.575,5300,0.285714285714286,3398.36,0,5300,0,7,1234.21142857143,1281.12
0,14,449.348571428571,148.404285714286,700,0.214285714285714,537.6,255.15,700,0,27,135.625925925926,133.75
0,14,1389.34,0,1400,0.285714285714286,1397.84,0,1400,0,23,277.210869565217,242.89
0,14,346.230714285714,0,992.857142857143,0,1864.8,0,2100,0,21,393.811904761905,269.36
0,14,752.345,23.39,2614.28571428571,0,421.88,0,2900,0,37,392.314864864865,315
0,14,204.188571428571,0,742.857142857143,0,395.52,0,1100,0,12,320.425,283.75
0,14,1427.94428571429,265.167142857143,1800,0,1914.96,467,2300,0,54,244.125740740741,220.76
1,14,2998.88785714286,18.6428571428571,5457.14285714286,0.0714285714285714,7564.16,0,6600,0,21,701.532857142857,460.41
0,14,477.533571428571,10.1028571428571,1100,0.214285714285714,0,0,1100,0,20,376.232,339.44
0,14,100.096428571429,24.7678571428571,700,0,50.88,0,700,0,25,161.09,107
1,14,318.311428571429,99.505,400,0.0714285714285714,319.28,313.04,400,0,114,57.0116666666667,41.6
1,14,6023.31714285714,311.619285714286,7700,0.214285714285714,9625.35,1048.95,9700,1,13,199.692307692308,102
0,14,607.336428571429,29.6057142857143,1300,0.142857142857143,990.15,222.48,1300,0,18,361.025555555556,255
0,14,242.477857142857,1.69214285714286,1100,0.142857142857143,62,0,1100,0,13,234.37,140.4
1,14,606.707857142857,44.3342857142857,1100,0,483,50.47,1100,0,37,465.81027027027,399.36
0,14,1222.58071428571,283.705,1700,0.428571428571429,1139.34,37.74,1700,0,8,827.25625,635.445
1,14,533.249285714286,90.17,800,0.214285714285714,517,0,800,0,32,52.7134375,41.4
1,14,2886.61,0,2785.71428571429,0.142857142857143,2896.4,0,3000,1,21,508.461904761905,212
